date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:09:32	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Sep%202019%2010:09:31%20GMT	http://vceit.com/wp/?p=1616	C:/My%20Web%20Sites/vceit/vceit.com/wp/index881d.html	(from http://vceit.com/wp/informatics/16i-c1-gantt-hand/)
20:09:33	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:09:32%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=D08D75EF1E0AF8342615C26B2A83C3CF	C:/My%20Web%20Sites/vceit/vceit.com/wp/index5fa3.html	(from http://vceit.com/wp/informatics/16i-c1-gantt-hand/)
20:09:34	4606/4606	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:09:33%20GMT	http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-c1-gantt-hand%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-login495a.html	(from http://vceit.com/wp/informatics/16i-c1-gantt-hand/)
20:09:35	1120864/1120864	UR-M--	200	added ('Partial%20Content')	application/octet-stream-unknown	date:Fri,%2025%20Aug%202017%2003:47:47%20GMT	http://vceit.com/ppt2016/Design-Tools-Website.pptx	C:/My%20Web%20Sites/vceit/vceit.com/ppt2016/Design-Tools-Website.pptx	(from http://vceit.com/wp/informatics/)
20:09:35	19345/19345	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:09:34%20GMT	http://vceit.com/wp/informatics/16i-c1-gantt_tn/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16i-c1-gantt_tn/index.html	(from http://vceit.com/wp/informatics/16i-c1-gantt-hand/)
20:09:36	2327/2327	---M-Z	200	added ('OK')	application/json	date:Wed,%2018%20Sep%202019%2010:09:35%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-c08_tn-2%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embede96c.json	(from http://vceit.com/wp/informatics/16i-c08_tn-2/)
20:09:36	879/879	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2007%20Jan%202016%2002:19:11%20GMT	http://vceit.com/wp/informatics/16i-c08_tn-2/feed/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16i-c08_tn-2/feed/index.html	(from http://vceit.com/wp/informatics/16i-c08_tn-2/)
20:09:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Sep%202019%2010:09:36%20GMT	http://vceit.com/wp/?p=1618	C:/My%20Web%20Sites/vceit/vceit.com/wp/index9646.html	(from http://vceit.com/wp/informatics/16i-c08_tn-2/)
20:09:37	2611/2611	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Sep%202019%2010:09:36%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-c08_tn-2%2F&format=xml	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embed6dd3	(from http://vceit.com/wp/informatics/16i-c08_tn-2/)
20:09:38	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:09:37%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=8DB2CC39B5866594167911DEA32E428B	C:/My%20Web%20Sites/vceit/vceit.com/wp/index1452.html	(from http://vceit.com/wp/informatics/16i-c08_tn-2/)
20:09:39	10617/10617	---M--	200	added ('OK')	image/jpeg	date:Thu,%2001%20Dec%202016%2005:12:25%20GMT	http://vceit.com/wp/wp-content/uploads/16i-c08_tn-1.jpg	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/16i-c08_tn-1.jpg	(from http://vceit.com/wp/informatics/16i-c08_tn-2/)
20:09:39	4601/4601	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:09:38%20GMT	http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-c08_tn-2%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-login00a3.html	(from http://vceit.com/wp/informatics/16i-c08_tn-2/)
20:09:39	60434/60434	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202016%2005:12:16%20GMT	http://vceit.com/wp/wp-content/uploads/16i-c1-gantt-hand.png	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/16i-c1-gantt-hand.png	(from http://vceit.com/wp/informatics/16i-c1-gantt-hand/)
20:09:40	19409/19409	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:09:39%20GMT	http://vceit.com/wp/informatics/16i-c09/	C:/My%20Web%20Sites/vceit/vceit.com/wp/informatics/16i-c09/index.html	(from http://vceit.com/wp/informatics/16i-c08_tn-2/)
20:09:40	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:09:39%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=D443F8B8B8261B515B79835A743A5C85	C:/My%20Web%20Sites/vceit/vceit.com/wp/indexbbef.html	(from http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Finformatics%2F16i-c08%2F)
20:09:40	2262/2262	---M-Z	200	added ('OK')	application/json	date:Wed,%2018%20Sep%202019%2010:09:40%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Favoiding-nested-ifs-in-excel%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embedab0c.json	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:09:41	20433/20433	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:09:40%20GMT	http://vceit.com/wp/the-cms-site/	C:/My%20Web%20Sites/vceit/vceit.com/wp/the-cms-site/index.html	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:09:41	931/931	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2007%20Jan%202016%2002:19:11%20GMT	http://vceit.com/wp/avoiding-nested-ifs-in-excel/feed/	C:/My%20Web%20Sites/vceit/vceit.com/wp/avoiding-nested-ifs-in-excel/feed/index.html	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:09:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Sep%202019%2010:09:40%20GMT	http://vceit.com/wp/?p=986	C:/My%20Web%20Sites/vceit/vceit.com/wp/index80ad.html	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:09:42	2509/2509	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Sep%202019%2010:09:41%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Favoiding-nested-ifs-in-excel%2F&format=xml	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embed817f	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:09:43	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:09:42%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=E4AB75F0861014CAF6F4005489901A42	C:/My%20Web%20Sites/vceit/vceit.com/wp/index1677.html	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:09:43	54886/54886	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:09:42%20GMT	http://vceit.com/wp/author/nylon/	C:/My%20Web%20Sites/vceit/vceit.com/wp/author/nylon/index.html	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:09:43	16987/16987	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Sep%202019%2010:09:41%20GMT	http://vceit.com/wp/etc/mailform.htm	C:/My%20Web%20Sites/vceit/vceit.com/wp/etc/mailform.htm	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:09:45	16987/16987	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Sep%202019%2010:09:43%20GMT	http://vceit.com/wp/m/nasty-if-months.xls	C:/My%20Web%20Sites/vceit/vceit.com/wp/m/nasty-if-months.xls	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:09:46	3006/3006	---M--	200	added ('OK')	image/gif	date:Mon,%2008%20Jun%202015%2003:56:55%20GMT	http://vceit.com/wp/wp-content/uploads/2015/06/nasty-if-sol4a.gif	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/2015/06/nasty-if-sol4a.gif	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:09:48	19897/19897	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jun%202015%2003:41:22%20GMT	http://vceit.com/wp/wp-content/uploads/2015/06/nasty-if-months1-300x203.jpg	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/2015/06/nasty-if-months1-300x203.jpg	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:09:48	1642/1642	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Sep%202019%2010:09:48%20GMT	http://vceit.com/m/nasty-if-challenge4.xls	C:/My%20Web%20Sites/vceit/vceit.com/m/nasty-if-challenge4.xls	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:09:48	21790/21790	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jun%202015%2003:45:13%20GMT	http://vceit.com/wp/wp-content/uploads/2015/06/nasty-if-months2.jpg	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/2015/06/nasty-if-months2.jpg	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:09:49	1642/1642	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Sep%202019%2010:09:48%20GMT	http://vceit.com/m/nasty-if-hvlookup.xls	C:/My%20Web%20Sites/vceit/vceit.com/m/nasty-if-hvlookup.xls	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:09:53	39908/39908	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jun%202015%2003:38:33%20GMT	http://vceit.com/wp/wp-content/uploads/2015/06/nasty-if-sol4b.jpg	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/2015/06/nasty-if-sol4b.jpg	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:09:53	27598/27598	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jun%202015%2003:40:58%20GMT	http://vceit.com/wp/wp-content/uploads/2015/06/nasty-if-salarydegree0.jpg	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/2015/06/nasty-if-salarydegree0.jpg	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:09:55	46147/46147	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jun%202015%2003:37:29%20GMT	http://vceit.com/wp/wp-content/uploads/2015/06/nasty-if-hvlookup.jpg	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/2015/06/nasty-if-hvlookup.jpg	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:09:56	1642/1642	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Sep%202019%2010:09:56%20GMT	http://vceit.com/m/nasty-if-salary-degree.xls	C:/My%20Web%20Sites/vceit/vceit.com/m/nasty-if-salary-degree.2c8.delayed	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:09:56	3434161/3434161	UR-M--	200	added ('Partial%20Content')	application/octet-stream-unknown	date:Fri,%2025%20Aug%202017%2003:06:44%20GMT	http://vceit.com/ppt2016/user-flow-diagrams-UFD.pptx	C:/My%20Web%20Sites/vceit/vceit.com/ppt2016/user-flow-diagrams-UFD.pptx	(from http://vceit.com/wp/informatics/)
20:10:05	70523/70523	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jun%202015%2003:33:00%20GMT	http://vceit.com/wp/wp-content/uploads/2015/06/nasty-if-salarydegree1.jpg	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/2015/06/nasty-if-salarydegree1.jpg	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:10:05	58324/58324	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jun%202015%2003:34:59%20GMT	http://vceit.com/wp/wp-content/uploads/2015/06/nasty-if-probation1.jpg	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/2015/06/nasty-if-probation1.jpg	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:10:06	1642/1642	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Sep%202019%2010:10:05%20GMT	http://vceit.com/m/nasty-if-probation.xlsx	C:/My%20Web%20Sites/vceit/vceit.com/m/nasty-if-probation.2cb.delayed	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:10:08	70567/70567	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jun%202015%2003:32:54%20GMT	http://vceit.com/wp/wp-content/uploads/2015/06/nasty-if-probation2.jpg	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/2015/06/nasty-if-probation2.jpg	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:10:08	13037/13037	---M--	200	added ('OK')	image/gif	date:Mon,%2008%20Jun%202015%2003:48:51%20GMT	http://vceit.com/wp/wp-content/uploads/2015/06/nasty-if-challenge8.gif	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/2015/06/nasty-if-challenge8.gif	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:10:08	1642/1642	---MC-	404	error ('Not%20Found')	text/html	date:Wed,%2018%20Sep%202019%2010:10:08%20GMT	http://vceit.com/m/nasty-if-challenge8.xls	C:/My%20Web%20Sites/vceit/vceit.com/m/nasty-if-challenge8.2ce.delayed	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:10:09	17571/17571	---M--	200	added ('OK')	image/gif	date:Mon,%2008%20Jun%202015%2003:47:14%20GMT	http://vceit.com/wp/wp-content/uploads/2015/06/nasty-if-challenge8b.gif	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/2015/06/nasty-if-challenge8b.gif	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:10:09	4605/4605	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:10:08%20GMT	http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Favoiding-nested-ifs-in-excel%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-login3af6.html	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:10:10	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:10:09%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=E7CF00708EC064750997508E0FFD2E6C	C:/My%20Web%20Sites/vceit/vceit.com/wp/index46a1.html	(from http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Fcorrectness-versus-accuracy%2F)
20:10:10	2322/2322	---M-Z	200	added ('OK')	application/json	date:Wed,%2018%20Sep%202019%2010:10:09%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Fit-applications-exam-report-is-available%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embed76b1.json	(from http://vceit.com/wp/it-applications-exam-report-is-available/)
20:10:10	967/967	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2007%20Jan%202016%2002:19:11%20GMT	http://vceit.com/wp/it-applications-exam-report-is-available/feed/	C:/My%20Web%20Sites/vceit/vceit.com/wp/it-applications-exam-report-is-available/feed/index.html	(from http://vceit.com/wp/it-applications-exam-report-is-available/)
20:10:10	131182/131182	---M--	200	added ('OK')	image/jpeg	date:Mon,%2008%20Jun%202015%2003:31:20%20GMT	http://vceit.com/wp/wp-content/uploads/2015/06/nasty-if-salarydegree2.jpg	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-content/uploads/2015/06/nasty-if-salarydegree2.jpg	(from http://vceit.com/wp/avoiding-nested-ifs-in-excel/)
20:10:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Sep%202019%2010:10:10%20GMT	http://vceit.com/wp/?p=1310	C:/My%20Web%20Sites/vceit/vceit.com/wp/index62d8.html	(from http://vceit.com/wp/it-applications-exam-report-is-available/)
20:10:11	2569/2569	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Sep%202019%2010:10:10%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Fit-applications-exam-report-is-available%2F&format=xml	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embedcce7	(from http://vceit.com/wp/it-applications-exam-report-is-available/)
20:10:11	4617/4617	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:10:11%20GMT	http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Fit-applications-exam-report-is-available%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-login8516.html	(from http://vceit.com/wp/it-applications-exam-report-is-available/)
20:10:12	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:10:11%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=C71C227087B8D65B82F3FF7F779417E8	C:/My%20Web%20Sites/vceit/vceit.com/wp/indexcc82.html	(from http://vceit.com/wp/it-applications-exam-report-is-available/)
20:10:12	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:10:11%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=23FC6F22247A59EA257D0E4CC8B2F860	C:/My%20Web%20Sites/vceit/vceit.com/wp/index88ba.html	(from http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Flogical-fallacies-and-failures%2F)
20:10:38	2738789/2738789	UR-M--	200	added ('Partial%20Content')	application/octet-stream-unknown	date:Fri,%2025%20Aug%202017%2003:29:23%20GMT	http://vceit.com/ppt2016/Legislation-Privacy.pptx	C:/My%20Web%20Sites/vceit/vceit.com/ppt2016/Legislation-Privacy.pptx	(from http://vceit.com/wp/informatics/)
20:10:49	2212/2212	---M-Z	200	added ('OK')	application/json	date:Wed,%2018%20Sep%202019%2010:10:49%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Fkey-knowledge-kwiz%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embedaf4a.json	(from http://vceit.com/wp/key-knowledge-kwiz/)
20:10:50	901/901	---MC-	200	added ('OK')	application/rss+xml	date:Thu,%2007%20Jan%202016%2002:19:11%20GMT	http://vceit.com/wp/key-knowledge-kwiz/feed/	C:/My%20Web%20Sites/vceit/vceit.com/wp/key-knowledge-kwiz/feed/index.html	(from http://vceit.com/wp/key-knowledge-kwiz/)
20:10:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2018%20Sep%202019%2010:10:49%20GMT	http://vceit.com/wp/?p=1647	C:/My%20Web%20Sites/vceit/vceit.com/wp/indexa63d.html	(from http://vceit.com/wp/key-knowledge-kwiz/)
20:10:51	2459/2459	---M-Z	200	added ('OK')	text/xml	date:Wed,%2018%20Sep%202019%2010:10:50%20GMT	http://vceit.com/wp/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fvceit.com%2Fwp%2Fkey-knowledge-kwiz%2F&format=xml	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-json/oembed/1.0/embeddba9	(from http://vceit.com/wp/key-knowledge-kwiz/)
20:10:51	4595/4595	---M-Z	200	added ('OK')	text/html	date:Wed,%2018%20Sep%202019%2010:10:50%20GMT	http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Fkey-knowledge-kwiz%2F	C:/My%20Web%20Sites/vceit/vceit.com/wp/wp-login9e5a.html	(from http://vceit.com/wp/key-knowledge-kwiz/)
20:10:51	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:10:51%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=7AA6863A341A9C6466D2F1B478A7ADAE	C:/My%20Web%20Sites/vceit/vceit.com/wp/index4d5b.html	(from http://vceit.com/wp/key-knowledge-kwiz/)
20:10:52	0/0	---M--	200	added ('OK')	text/javascript	date:Wed,%2018%20Sep%202019%2010:10:51%20GMT	http://vceit.com/wp/?wordfence_lh=1&hid=0DB8E3D570D32FAAD398434529EF951B	C:/My%20Web%20Sites/vceit/vceit.com/wp/index906b.html	(from http://vceit.com/wp/wp-login.php?redirect_to=http%3A%2F%2Fvceit.com%2Fwp%2Fthe-myth-of-brainstorming%2F)
20:11:09	3035597/3035597	UR-M--	200	added ('Partial%20Content')	application/octet-stream-unknown	date:Fri,%2025%20Aug%202017%2003:35:36%20GMT	http://vceit.com/ppt2016/hardware.pptx	C:/My%20Web%20Sites/vceit/vceit.com/ppt2016/hardware.pptx	(from http://vceit.com/wp/informatics/)
20:11:27	2102947/2102947	UR-M--	200	added ('Partial%20Content')	application/octet-stream-unknown	date:Fri,%2025%20Aug%202017%2003:31:30%20GMT	http://vceit.com/ppt2016/inclusiveness.pptx	C:/My%20Web%20Sites/vceit/vceit.com/ppt2016/inclusiveness.pptx	(from http://vceit.com/wp/informatics/)
20:11:49	541725/541725	UR-M--	200	added ('Partial%20Content')	application/octet-stream-unknown	date:Fri,%2025%20Aug%202017%2003:14:12%20GMT	http://vceit.com/ppt2016/PSM4-Evaluation.pptx	C:/My%20Web%20Sites/vceit/vceit.com/ppt2016/PSM4-Evaluation.pptx	(from http://vceit.com/wp/informatics/)
20:12:08	835614/835614	UR-M--	200	added ('Partial%20Content')	application/octet-stream-unknown	date:Fri,%2025%20Aug%202017%2003:33:36%20GMT	http://vceit.com/ppt2016/goals-objectives.pptx	C:/My%20Web%20Sites/vceit/vceit.com/ppt2016/goals-objectives.pptx	(from http://vceit.com/wp/informatics/)
20:12:38	2027233/2027233	UR-M--	200	added ('Partial%20Content')	application/octet-stream-unknown	date:Fri,%2025%20Aug%202017%2003:25:48%20GMT	http://vceit.com/ppt2016/Managing-Ethical-Dilemmas.pptx	C:/My%20Web%20Sites/vceit/vceit.com/ppt2016/Managing-Ethical-Dilemmas.pptx	(from http://vceit.com/wp/informatics/)
20:12:45	4855164/4855164	UR-M--	200	added ('Partial%20Content')	application/octet-stream-unknown	date:Fri,%2025%20Aug%202017%2003:13:50%20GMT	http://vceit.com/ppt2016/Threats.pptx	C:/My%20Web%20Sites/vceit/vceit.com/ppt2016/Threats.pptx	(from http://vceit.com/wp/informatics/)
20:13:17	644459/644459	UR-M--	200	added ('Partial%20Content')	application/octet-stream-unknown	date:Fri,%2025%20Aug%202017%2003:03:28%20GMT	http://vceit.com/ppt2016/xml.pptx	C:/My%20Web%20Sites/vceit/vceit.com/ppt2016/xml.pptx	(from http://vceit.com/wp/software-development/)
20:13:19	2180321/2180321	UR-M--	200	added ('Partial%20Content')	application/octet-stream-unknown	date:Fri,%2025%20Aug%202017%2003:24:22%20GMT	http://vceit.com/ppt2016/mockups.pptx	C:/My%20Web%20Sites/vceit/vceit.com/ppt2016/mockups.pptx	(from http://vceit.com/wp/software-development/)
20:13:24	2460849/2460849	UR-M--	200	added ('Partial%20Content')	application/octet-stream-unknown	date:Fri,%2025%20Aug%202017%2003:20:30%20GMT	http://vceit.com/ppt2016/Pseudocode.pptx	C:/My%20Web%20Sites/vceit/vceit.com/ppt2016/Pseudocode.pptx	(from http://vceit.com/wp/software-development/)
20:13:53	615936/615936	UR-M--	200	added ('Partial%20Content')	application/vnd.ms-powerpoint	date:Fri,%2025%20Aug%202017%2003:45:21%20GMT	http://vceit.com/ppt2016/DFD-Design-Tools.ppt	C:/My%20Web%20Sites/vceit/vceit.com/ppt2016/DFD-Design-Tools.ppt	(from http://vceit.com/wp/software-development/)
20:13:57	2931229/2931229	UR-M--	200	added ('Partial%20Content')	application/octet-stream-unknown	date:Fri,%2025%20Aug%202017%2003:10:04%20GMT	http://vceit.com/ppt2016/Trace-Tables-Desk-Checks.pptx	C:/My%20Web%20Sites/vceit/vceit.com/ppt2016/Trace-Tables-Desk-Checks.pptx	(from http://vceit.com/wp/software-development/)
20:13:59	3241406/3241406	UR-M--	200	added ('Partial%20Content')	application/octet-stream-unknown	date:Fri,%2025%20Aug%202017%2003:10:36%20GMT	http://vceit.com/ppt2016/Use-Case-Diagram-UCD.pptx	C:/My%20Web%20Sites/vceit/vceit.com/ppt2016/Use-Case-Diagram-UCD.pptx	(from http://vceit.com/wp/software-development/)
20:14:03	808186/808186	UR-M--	200	added ('Partial%20Content')	application/octet-stream-unknown	date:Fri,%2025%20Aug%202017%2003:13:47%20GMT	http://vceit.com/ppt2016/SD-Searching.pptx	C:/My%20Web%20Sites/vceit/vceit.com/ppt2016/SD-Searching.pptx	(from http://vceit.com/wp/software-development/)
20:14:20	625152/625152	UR-M--	200	added ('Partial%20Content')	application/octet-stream-unknown	date:Fri,%2001%20Sep%202017%2003:39:18%20GMT	http://vceit.com/ppt2016/SD-Intranet-Internet-VPN.pptx	C:/My%20Web%20Sites/vceit/vceit.com/ppt2016/SD-Intranet-Internet-VPN.pptx	(from http://vceit.com/wp/software-development/)
20:14:33	0/-1	---M--	301	error ('')			http://vceit.com/wp/contact-me-at-vceit-com-2	C:/My%20Web%20Sites/vceit/vceit.com/wp/contact-me-at-vceit-com-2.2d6.delayed	(from http://vceit.com/p/postmortem-2017i.htm)
20:14:33	0/-1	---M--	301	error ('')			http://vceit.com/wp/contact-me-at-vceit-com-2	C:/My%20Web%20Sites/vceit/vceit.com/wp/contact-me-at-vceit-com-2.2d7.delayed	(from http://vceit.com/p/postmortem-2017i.htm)
20:14:37	2727040/2727040	UR-M--	200	added ('Partial%20Content')	application/octet-stream-unknown	date:Fri,%2025%20Aug%202017%2003:35:09%20GMT	http://vceit.com/ppt2016/hash.pptx	C:/My%20Web%20Sites/vceit/vceit.com/ppt2016/hash.pptx	(from http://vceit.com/wp/software-development/)
20:14:41	16001/16001	---M--	200	added ('OK')	image/gif	date:Fri,%2017%20Nov%202017%2000:53:09%20GMT	http://vceit.com/m/pm/17i-a17-18.gif	C:/My%20Web%20Sites/vceit/vceit.com/m/pm/17i-a17-18.gif	(from http://vceit.com/p/postmortem-2017i.htm)
20:14:42	48939/48939	---M--	200	added ('OK')	image/gif	date:Fri,%2017%20Nov%202017%2000:53:20%20GMT	http://vceit.com/m/pm/17i-a01-5.gif	C:/My%20Web%20Sites/vceit/vceit.com/m/pm/17i-a01-5.gif	(from http://vceit.com/p/postmortem-2017i.htm)
20:14:54	83515/83515	---M--	200	added ('OK')	image/gif	date:Fri,%2017%20Nov%202017%2001:10:18%20GMT	http://vceit.com/m/pm/17i-b07.gif	C:/My%20Web%20Sites/vceit/vceit.com/m/pm/17i-b07.gif	(from http://vceit.com/p/postmortem-2017i.htm)
